category,terms,id,unknown,id2,tweetid,guid,link,author,title,description,pubdate,source,favoritecount,retweetcount,lang,quotedtext,tweettype,inreplytoscreenname,inreplytouserid,inreplytostatusid,retweetedscreenname,retweeteduserid,retweetedstatusid,userid,profileimageurl,userstatusescount,userfriendscount,userfollowerscount,usercreatedat,userbio,userlocation,userverified,sentiment
"negatif,positif","bingung,bisa,keras,kerja,kesehatan,merdeka,tetap",182,181,15698,1.35E+18,https://twitter.com/AndiAddam/statuses/1353695784663805954,https://twitter.com/AndiAddam/statuses/1353695784663805954,AndiAddam,,"Tolong jgn lagi lakukan Hoaks mengenai Vaksin Corona, Rakyat bisa bingung dan hormatilah Kerja Keras Pak Joko Widodo Presiden RI serta Jajarannya percayalah Pandemi COVID-19 pasti berlalu dan tetap laksanakan Protokol Kesehatan dgn disiplin MERDEKA??????.",1/25/2021 8:26,Twitter for Android,0,64,in,,retweet,,0,0,ruhutsitompul,219244515,1.35E+18,87721603,https://pbs.twimg.com/profile_images/937373127549501440/2hd4_2Hf_normal.jpg,2450,74,83,11/5/2009 11:13,"in life, what you really want will never come easy.",indonesia,,1
"negatif,positif","kesehatan,menghindari,sesuai",183,182,36989,1.35E+18,https://twitter.com/sammyfish13/statuses/1354295663794692101,https://twitter.com/sammyfish13/statuses/1354295663794692101,sammyfish13,,"Sesuai jadwal, saya menjalani vaksinasi kedua Covid-19, pagi ini.   Meski sudah divaksinasi, tetaplah mematuhi protokol kesehatan, menghindari kerumunan dan mengurangi mobilitas yang tak perlu.  https://t.co/pdstltNzMY",1/27/2021 0:10,Twitter for Android,0,74,in,,retweet,,0,0,jokowi,366987179,1.35E+18,233525956,https://pbs.twimg.com/profile_images/1344857861352955905/3rOuBjai_normal.jpg,61308,389,436,1/3/2011 8:21,,Jakarta ,,1
,,184,183,16254,1.35E+18,https://twitter.com/ezlylyn/statuses/1353717674249916418,https://twitter.com/ezlylyn/statuses/1353717674249916418,ezlylyn,,,1/25/2021 9:53,Twitter Web App,0,65,in,,retweet,,0,0,NayDonuts,1.10E+18,1.35E+18,2505723206,https://pbs.twimg.com/profile_images/1342099489952174081/d6UW55Ja_normal.jpg,581,58,11,5/18/2014 18:50,,"Jakarta, Indonesia",,1
positif,"kesehatan,kita,penting,tetap",185,184,76621,1.36E+18,https://twitter.com/OanTimor5/statuses/1355368299303817217,https://twitter.com/OanTimor5/statuses/1355368299303817217,OanTimor5,,"Vaksinasi Covid-19 sudah kita dimulai.  Di luar itu, yang paling penting adalah tetap disiplin menjalankan protokol kesehatan. https://t.co/T2cIrCySVn",1/29/2021 23:12,Twitter for Android,0,291,in,,retweet,,0,0,jokowi,366987179,1.36E+18,1.20E+18,https://pbs.twimg.com/profile_images/1340166701367787520/p8yiPRj6_normal.jpg,8648,2415,185,12/11/2019 20:33,kerja cepat kerja cerdas,"Kota Yogyakarta, Yogyakarta",,1
"negatif,positif","hoax,kita,melemahkan,percaya,virus",186,185,51949,1.35E+18,https://twitter.com/lakisolehah/statuses/1354602393770446851,https://twitter.com/lakisolehah/statuses/1354602393770446851,lakisolehah,,Jangan percaya dengan berita hoax tentang vaksinasi ini  Nyatanya #GanjarDivaksinKe2 dengan vaksin yg sama dan ini yang akan divaksinasi kan kepada kita semua   Percayalah vaksinasi ini upaya pemerintah melemahkan virus Corona https://t.co/kvySAIfnET,1/27/2021 20:29,Twitter for iPhone,0,13,in,,retweet,,0,0,budiarto689,1.22E+18,1.35E+18,8.37E+17,https://pbs.twimg.com/profile_images/1335951488078647296/k8TuzDOi_normal.jpg,5857,1047,1187,2/28/2017 3:53,The Real CEBONG ????NKRI ???? Suka kehangatan tapi lebih suka kepanasan ??,"DKI Jakarta, Indonesia",,1
positif,"kesehatan,kita,penting,tetap",187,186,76211,1.36E+18,https://twitter.com/translatorbali/statuses/1355362482219491332,https://twitter.com/translatorbali/statuses/1355362482219491332,translatorbali,,"Vaksinasi Covid-19 sudah kita dimulai.  Di luar itu, yang paling penting adalah tetap disiplin menjalankan protokol kesehatan. https://t.co/T2cIrCySVn",1/29/2021 22:49,Twitter Web App,0,199,in,,retweet,,0,0,jokowi,366987179,1.36E+18,61081477,https://pbs.twimg.com/profile_images/1112447242302951424/wmK35Byf_normal.png,223003,1746,3808,7/28/2009 21:49,??Ambassador James Rudyanto #lovefoundation  #GlobalNewshub Be our patron & afford us?? Paypal kingoforchid2005@gmail.com  Bank BCA 6130098876 WA 085737137351,"Indonesia, Global",,1
positif,"aman,kesehatan,perlindungan,tetap",188,187,63557,1.35E+18,https://twitter.com/Lima8Satu/statuses/1354945584113750032,https://twitter.com/Lima8Satu/statuses/1354945584113750032,Lima8Satu,,"Kenapa Suntik Vaksin Covid-19 Sinovac Harus Dua Kali? Perlu dua kali penyuntikan vaksin Covid-19 Sinovac untuk memunculkan antibodi. Agar upaya perlindungan va ksin Covid-19 maksimal, tetap patuh protokol kesehatan.  Vaksin Mantul Terbukti Aman #UngkapMotifAsingDibalikFPI https://t.co/kBJXHixBnT",1/28/2021 19:12,Twitter for Android,0,3,in,,retweet,,0,0,LILApama2011,1.25E+18,1.35E+18,1.24E+18,https://pbs.twimg.com/profile_images/1346928826236899330/htYmBf9H_normal.jpg,30379,11345,17518,3/9/2020 9:50,#MM03 #SM01 #MutualMilenial #SrikandiMandiri Menunggu Kehidupan ke2     2020 maret 9 21:21,"Jawa Barat, Indonesia",,1
,,189,188,9437,1.35E+18,https://twitter.com/dinsosjateng/statuses/1353567739126812673,https://twitter.com/dinsosjateng/statuses/1353567739126812673,dinsosjateng,RT @LaporGub_: Apakah setelah vaksinasi pandemi usai?  Yuk disimak penjelasannya https://t.co/mWum0k2kgd,Apakah setelah vaksinasi pandemi usai?  Yuk disimak penjelasannya https://t.co/mWum0k2kgd,1/24/2021 23:57,Twitter for Android,0,2,in,,retweet,,0,0,LaporGub_,1.08E+18,1.35E+18,1948321218,https://pbs.twimg.com/profile_images/1288687078432108544/QKiokWUV_normal.jpg,9417,5232,24977,10/8/2013 22:01,"Bersama Masyarakat&Dunia Usaha kita Entaskan PMKS dan Berdayakan PSKS di Jateng, ketik aduan hastag #jatenggayeng #kemalajateng  E-mail: dinsos@jatengprov.go.id","Kota Semarang, Jawa Tengah",1,1
"negatif,positif","hoax,kasih",190,189,88418,1.36E+18,https://twitter.com/Virgin_97/statuses/1355683234974027777,https://twitter.com/Virgin_97/statuses/1355683234974027777,Virgin_97,,Stop Framing Hoaks Vaksin #IndonesiaBersih2Radikalisme Yang menyebarkan hoax soal vaksin harusnya dibawa keranah huhum Jangan kasih ampun !! https://t.co/Sm4yYfcwR8,1/30/2021 20:04,Twitter for Android,0,9,in,,retweet,,0,0,LibertyX57,2353637065,1.36E+18,1.31E+18,https://pbs.twimg.com/profile_images/1344295969127428101/lgSfDDDx_normal.jpg,13180,886,1240,10/2/2020 6:35,#NKRIHargaMati,Indonesia,,1
"negatif,positif","benar,kita,manfaat,meluruskan,sehat,virus",191,190,69933,1.36E+18,https://twitter.com/andri_attitude/statuses/1355096454503649281,https://twitter.com/andri_attitude/statuses/1355096454503649281,andri_attitude,,Mengedukasi orang disekitar tentang manfaat Vaksin dan meluruskan informasi yang tidak benar tentang Corona merupakan bentuk Partisipasi kita menyukseskan vaksinasi nasional dan bentuk partisipasi kita memutus penyebaran Virus Corona.   Yuk ikut Vaksin agar kita sehat.. ?? https://t.co/ycZwgqTHwF,1/29/2021 5:12,Twitter for Android,0,16,in,,retweet,,0,0,03__nakula,1.10E+18,1.36E+18,203946117,https://pbs.twimg.com/profile_images/1345327422632198144/tv0PbkKa_normal.jpg,18828,1939,2232,10/17/2010 11:22,"From our love comes, and in the name of love He created us.  Because of the purpose of love, we come to Him, and for love we also face Him. Ibn Arabi",Cinta,,1
"negatif,positif","aman,efektif,kekhawatiran,kesehatan,kuat,menolak,terburu",192,191,4500,1.35E+18,https://twitter.com/denni_loyz/statuses/1353499022116278273,https://twitter.com/denni_loyz/statuses/1353499022116278273,denni_loyz,,"Organisasi kesehatan dunia WHO menolak menduku g vaksin covid-19 yang belum terbukti aman dan efektif, di tengah kekhawatiran atas terburu-buru untuk mengembangkan suntikan untuk Covid-19.  Vaksin Lancar Rakyat Kuat #SitaTanahMarkasIlegalFPI  https://t.co/5Xw7vyZO6J",1/24/2021 19:24,Twitter for Android,0,5,in,,retweet,,0,0,LILApama2011,1.25E+18,1.35E+18,1256769373,https://pbs.twimg.com/profile_images/1316326589269827589/c1V7qoSc_normal.jpg,122462,16122,22337,3/10/2013 7:15,#JalinPersatuan PRO NKRI PANCASILA,Kota Tangerang,,1
"negatif,positif","berbahaya,memulihkan,wabah",193,192,50824,1.35E+18,https://twitter.com/alleluiya_/statuses/1354593378852212737,https://twitter.com/alleluiya_/statuses/1354593378852212737,alleluiya_,,"Kunci memulihkan ekonomi Indonesia saat ini adalah mengendalikan kasus Covid-19.  Pemerintah memfokuskan dua cara utk mengendalikan wabah ini, yakni kebijakan PPKM dan vaksinasi  Fix Vaksin Tak Berbahaya #BaladaCintaRijikFirzaHots  https://t.co/29q8K2eYm6",1/27/2021 19:53,Twitter for Android,0,5,in,,retweet,,0,0,kianinara1,1.05E+18,1.35E+18,1.23E+18,https://pbs.twimg.com/profile_images/1352294601080545280/VDCh1F_c_normal.jpg,8995,3210,3232,2/11/2020 21:29,,nowhere,,1
,,194,193,54343,1.35E+18,https://twitter.com/evandwizra/statuses/1354653288973492232,https://twitter.com/evandwizra/statuses/1354653288973492232,evandwizra,RT @ganjarpranowo: Vaksinasi kedua! Alhamdulillah. https://t.co/ElJPodP2lw,Vaksinasi kedua! Alhamdulillah. https://t.co/ElJPodP2lw,1/27/2021 23:51,Twitter for Android,0,80,in,,retweet,,0,0,ganjarpranowo,109762193,1.35E+18,193329338,https://pbs.twimg.com/profile_images/833027503488851968/rqhoNjxb_normal.jpg,208990,3262,962,9/21/2010 11:19,"Life is really simple, but we insist on making it complicated. -Confucius",Indonesia,,1
"negatif,positif","berakhir,dukung,kita,lawan,menentukan,segera",195,194,33333,1.35E+18,https://twitter.com/BatikRiwa/statuses/1354255238694244352,https://twitter.com/BatikRiwa/statuses/1354255238694244352,BatikRiwa,,Indonesia mulai masuk di list negara-negara yang memulai program vaksinasi. Mari kita dukung Vaksinasi agar covid-19 segera berakhir. Dukung Vaksinasi menentukan ranking dunia mengatasi pandemi kovid-19. @jokowi lawan pandemi https://t.co/27dvVIlV6e,1/26/2021 21:29,Twitter for Android,0,15,in,,retweet,,0,0,ana_NFN,1.18E+18,1.35E+18,1.10E+18,https://pbs.twimg.com/profile_images/1349506338095677440/Znz7-F1I_normal.jpg,20657,3415,2735,3/3/2019 7:08,#merahputih,Indonesia,,1
negatif,meninggal,196,195,14271,1.35E+18,https://twitter.com/srapann/statuses/1353659539766140930,https://twitter.com/srapann/statuses/1353659539766140930,srapann,RT @CNNIndonesia: Kronologi Dokter di Palembang Meninggal Sehari Usai Vaksinasi https://t.co/ojeM8kaBbQ,Kronologi Dokter di Palembang Meninggal Sehari Usai Vaksinasi https://t.co/ojeM8kaBbQ,1/25/2021 6:02,Twitter for iPhone,0,8,in,,retweet,,0,0,CNNIndonesia,17128975,1.35E+18,355516005,https://pbs.twimg.com/profile_images/1304405517662478336/ZwVjxkdX_normal.jpg,20292,332,485,8/15/2011 9:44,,Indonesia,,1
positif,menerima,197,196,29064,1.35E+18,https://twitter.com/Dolley_Agri/statuses/1354092933041975298,https://twitter.com/Dolley_Agri/statuses/1354092933041975298,Dolley_Agri,,"Besok, Insya Allah Presiden Jokowi Akan Menerima Vaksin Covid-19 Dosis Kedua  Setelah vaksinasi, Presiden akan melantik Komjen Pol. Listyo Sigit Prabowo sebagai KAPOLRI",1/26/2021 10:44,Twitter for Android,0,16,in,,retweet,,0,0,MurtadhaOne1,1.18E+18,1.35E+18,614118178,https://pbs.twimg.com/profile_images/882978347780685824/ZaUIc_D1_normal.jpg,64758,2650,2861,6/21/2012 3:45,Intensive Shrimp Pond at Belitung Agribusiness Value Chain Finance   ??   Satyam Eva Jayante  ??,"Denpasar Selatan, Indonesia",,1
,,198,197,1463,1.35E+18,https://twitter.com/kopiganja/statuses/1353317232663617536,https://twitter.com/kopiganja/statuses/1353317232663617536,kopiganja,,,1/24/2021 7:22,Twitter for Android,0,27,in,,retweet,,0,0,ferdymad,63259705,1.35E+18,69595629,https://pbs.twimg.com/profile_images/1347951286356910082/DhtSZ5rZ_normal.jpg,86166,11191,115362,8/28/2009 10:06,I dislike fascists,Gulag Archipelago,,-1
"negatif,positif","manfaat,menerima,salah",199,198,32113,1.35E+18,https://twitter.com/denni_sauya/statuses/1354232369394442243,https://twitter.com/denni_sauya/statuses/1354232369394442243,denni_sauya,,"https://t.co/FQwFdraOaO Banyak Masyarakat masih menerima Informasi yang salah seputar vaksin, oleh karena itu peran santri untuk mengedukasi seputar manfaat vaksinasi nasional demi suksesnya penanganan pandemi kovid-19  Kurangi Resiko Terpapar Kovid #KetahuanFPIAntekAsing",1/26/2021 19:58,Twitter Web App,0,14,in,,retweet,,0,0,Ranisor,1.14E+18,1.35E+18,1.25E+18,https://pbs.twimg.com/profile_images/1336869833816690688/znc3N0FC_normal.jpg,67587,9501,10616,4/12/2020 11:03,#JalinPersatuan,di awan biruuu,,1
positif,"kesehatan,kita,penting,tetap",200,199,81077,1.36E+18,https://twitter.com/KakekHalal/statuses/1355424311129960449,https://twitter.com/KakekHalal/statuses/1355424311129960449,KakekHalal,,"Vaksinasi Covid-19 sudah kita mulai.  Di luar itu, yang paling penting adalah tetap disiplin menjalankan protokol kesehatan. https://t.co/ZrRJJJufq8",1/30/2021 2:55,Twitter for Android,0,375,in,,retweet,,0,0,jokowi,366987179,1.36E+18,8.22E+17,https://pbs.twimg.com/profile_images/1340528051361222656/rBDKnGUv_normal.jpg,103713,3431,35371,1/18/2017 18:19,Bhinneka Tunggal Ika,NKRI JAYA,,1
negatif,takut,201,200,26764,1.35E+18,https://twitter.com/Widodo72456408/statuses/1354035124422156289,https://twitter.com/Widodo72456408/statuses/1354035124422156289,Widodo72456408,Jangan takut di vaksin covid 19 https://t.co/bUpUKkXTD7,Jangan takut di vaksin covid 19 https://t.co/bUpUKkXTD7,1/26/2021 6:55,Twitter for Android,0,0,in,"Pencanangan Vaksinasi Covid-19, Senin(25/1/2021) di Kantor Dinas Kesehatan Kabupaten Boyolali pagi hingga siang tadi diikuti oleh Forkopimda Kabupaten Boyolali.  Forkompimda Kabupaten Boyolali melaksanakan penerimaan Vaksin Covid-19 untuk pertama kalinya di Kabupaten Boyolali https://t.co/XBkXcjjb94",quote,Ngemplak05,9.91E+17,1.35E+18,,0,0,9.87E+17,https://pbs.twimg.com/profile_images/1350962462577856512/tyEplEuJ_normal.jpg,250,164,38,4/20/2018 19:49,persahabatan & Persaudaraan,"Sukoharjo, Indonesia",,1
"negatif,positif","kesehatan,melibatkan",202,201,30665,1.35E+18,https://twitter.com/Tedyaba/statuses/1354217805239861250,https://twitter.com/Tedyaba/statuses/1354217805239861250,Tedyaba,,Menteri Kesehatan Budi Gunadi Sadikin tak melibatkan birokrasi jajarannya. Ia bahkan secara terbuka menyoroti buruknya data di kementeriannya. Dikhawatirkan mempengaruhi kecepatan program vaksinasi. #korantempodigital #KoranTempo https://t.co/fIc1ZbKZ2O https://t.co/L1q8xHIueN,1/26/2021 19:00,Twitter for Android,0,15,in,,retweet,,0,0,korantempo,20963426,1.35E+18,166512603,https://pbs.twimg.com/profile_images/737683101237673985/_7wu5ZxN_normal.jpg,12703,423,633,7/14/2010 5:59,Ayahna Fahril Alifa Zahran Cahyadi & Arzachel Muhammad Althaf Cahyadi,"Bandung, Jawa Barat",,-1
positif,"aman,efektif,kesehatan,pahlawan,suci",203,202,60430,1.35E+18,https://twitter.com/haro_arnold/statuses/1354773457683181568,https://twitter.com/haro_arnold/statuses/1354773457683181568,haro_arnold,,"Alhamdulillah, 308.901 tenaga kesehatan yg divaksinasi covid-19. Terimakasih 1.494.524 tenaga kesehatan Indonesia, IBU/BAPAK PAHLAWAN KAMI, PAHLAWAN INDONESIA! Presiden @jokowi sudah 2 kali divaksinasi, vaksin covid-19 suci &amp; halal (MUI), aman &amp; efektif (BPOM) ~ #JubirPresidenRI https://t.co/gb6vMYOZHM",1/28/2021 7:48,Twitter for Android,0,5,in,,retweet,,0,0,fadjroeL,18158130,1.35E+18,1.02E+18,https://pbs.twimg.com/profile_images/1187613257080524800/YbOEBkyA_normal.jpg,72204,4779,4588,7/13/2018 9:12,Batak asli lahir & besar disana. Merantau ikut ortu ke Jkt 1974. Jadi PNS DKI 1985-90 murni lulus test/tanpa sogok. Aku tinggalin PNS karena tidak kuat korupsi,Indonesia,,1
positif,khusus,204,203,21899,1.35E+18,https://twitter.com/trisnazb/statuses/1353911846953074688,https://twitter.com/trisnazb/statuses/1353911846953074688,trisnazb,RT @onecak: Design baju khusus untuk vaksinasi covid-19 https://t.co/xeSHS58qkW https://t.co/4mPmsSukaa,Design baju khusus untuk vaksinasi covid-19 https://t.co/xeSHS58qkW https://t.co/4mPmsSukaa,1/25/2021 22:45,Twitter for Android,0,84,in,,retweet,,0,0,onecak,491057617,1.35E+18,118270685,https://pbs.twimg.com/profile_images/1285460239106498561/8PASX16Q_normal.jpg,50810,461,978,2/27/2010 23:02,your exception,"Bali, Indonesia",,1
negatif,"membunuh,mengeluarkan,virus",205,204,46445,1.35E+18,https://twitter.com/Sriyati66180191/statuses/1354425503919132676,https://twitter.com/Sriyati66180191/statuses/1354425503919132676,Sriyati66180191,,"Vaksinasi adalah memasukkan antigen ke dalam tubuh untuk memicu kekebalan tubuh supaya mengeluarkan anti bodi yang spesifik untuk mengenali, melawan, dan membunuh virus  @kemendagri https://t.co/g3aCimrAtM",1/27/2021 8:46,Twitter for Android,0,8,in,,retweet,,0,0,Andrazahira,1.06E+18,1.35E+18,1.35E+18,https://pbs.twimg.com/profile_images/1345983209595572224/rf55Bhcb_normal.jpg,411,124,106,1/4/2021 1:30,bismillahirrahmanirrahim #????????????????????,Surabaya,,1
"negatif,positif","pertama,sakit",206,205,48635,1.35E+18,https://twitter.com/jurnaljatimcom/statuses/1354487946288590850,https://twitter.com/jurnaljatimcom/statuses/1354487946288590850,jurnaljatimcom,"Jadi Orang Pertama Disuntik Vaksin COVID-19, Kajari Jombang: Tidak Sakit https://t.co/h97pW6OKrv   #Jombang #Beritaterkini #JawaTimur #Vaksinasi #Vaksin #vaksincovid19 #Jurnaljatim #Beritaonline #PuskesmasTambakrejo #Kajarijombang","Jadi Orang Pertama Disuntik Vaksin COVID-19, Kajari Jombang: Tidak Sakit https://t.co/h97pW6OKrv   #Jombang #Beritaterkini #JawaTimur #Vaksinasi #Vaksin #vaksincovid19 #Jurnaljatim #Beritaonline #PuskesmasTambakrejo #Kajarijombang",1/27/2021 12:54,Twitter Web App,0,0,in,,original,,0,0,,0,0,1464140299,https://pbs.twimg.com/profile_images/1099236137107738624/dvmCcc9e_normal.png,10780,170,84,5/28/2013 4:03,Berita Seputar Jawa Timur,Indonesia,,1
,,207,206,38865,1.35E+18,https://twitter.com/Udien_Marbot/statuses/1354311752595382273,https://twitter.com/Udien_Marbot/statuses/1354311752595382273,Udien_Marbot,#BeraniVaksin #BeraniVaksin Syarat buat Para Pengusaha yang Inginkan Vaksinasi Mandiri https://t.co/63McDmExB8,#BeraniVaksin #BeraniVaksin Syarat buat Para Pengusaha yang Inginkan Vaksinasi Mandiri https://t.co/63McDmExB8,1/27/2021 1:14,Twitter for Android,2,1,in,,original,,0,0,,0,0,3827798354,https://pbs.twimg.com/profile_images/1350765207262384131/7JYuYXy0_normal.jpg,117380,5639,5734,10/8/2015 14:00,5 Pesan  1. Jaga Keluarga. 2. Tidak Galang Donasi 3. Jaga Nama Baik 4. Harus Bermanfaat #LaskarBerbagiKasih #KantinDapurUmumUntukSesama,"Kota Pekalongan, Jawa Tengah",,1
"negatif,positif","akar,aman,mudah",208,207,63044,1.35E+18,https://twitter.com/seruanhl/statuses/1354943858237313032,https://twitter.com/seruanhl/statuses/1354943858237313032,seruanhl,,"Dengan ditahannya Imam Jumbo, pemerintah juga dengan mudah mengendalikan aksi massa FPI ditengah pandemi Covid-19. Karena akar dari penggerak anggota FPI dan para simpatisannya datang dari sang Imam yang saat ini di bui.  Vaksin Mantul Terbukti Aman #UngkapMotifAsingDibalikFPI",1/28/2021 19:06,Twitter for Android,0,2,in,,retweet,,0,0,Pencerah__,1.27E+18,1.35E+18,1.17E+18,https://pbs.twimg.com/profile_images/1329810329241485314/DwD9YO2d_normal.jpg,115209,13261,19821,9/18/2019 7:41,#JalinPersatuan || DIKELOLA DUA ADMIN || #IndonesiaMaju,Indonesia,,1
"negatif,positif","efektif,isolasi,mendesak,penting,sungguh",209,208,59796,1.35E+18,https://twitter.com/ordinary68/statuses/1354763779221778432,https://twitter.com/ordinary68/statuses/1354763779221778432,ordinary68,,"Saat ini sungguh lebih penting dan mendesak untuk melakukan tes setidaknya 300K per hari yang diikuti tracing, isolasi karantina efektif, dibanding vaksinasi 1 juta per hari.",1/28/2021 7:10,Twitter for Android,0,43,in,,retweet,,0,0,drdickybudiman,1.11E+18,1.35E+18,595545452,https://pbs.twimg.com/profile_images/1295183417164697601/weYJUS2h_normal.png,17240,879,199,5/31/2012 10:50,,Jakarta,,-1
,,210,209,12832,1.35E+18,https://twitter.com/NinjaCir3ng/statuses/1353629285332918275,https://twitter.com/NinjaCir3ng/statuses/1353629285332918275,NinjaCir3ng,,APA ITU KOMNAS KIPI  ?   ??  Lembaga Atau Badan Yang Turut Mengawasi Program Vaksinasi Komisi Nasional Kejadian Ikutan Pasca Imunisasi ( KOMNAS KIPI)   @KemenkesRI https://t.co/0TbtBtZ7lu,1/25/2021 4:02,Twitter Web App,0,13,in,,retweet,,0,0,Tattyandra,1.19E+18,1.35E+18,8.91E+17,https://pbs.twimg.com/profile_images/1339821410911305728/BBsuSMP9_normal.jpg,97277,9494,12160,7/28/2017 9:58,"it\'s my way,ninja way, moving in silence and hide in the crowd, Real Acc,Real Reply,Real RT,Real Like, No DM,No Porn,No Racist  -Sid Vicious here- PUNK NOT DEAD",Close To U,,1
"negatif,positif","berikut,bisa,diberikan,digunakan",211,210,15936,1.35E+18,https://twitter.com/hadhmeant/statuses/1353703983051722754,https://twitter.com/hadhmeant/statuses/1353703983051722754,hadhmeant,,Meskipun vaksin Sinovac telah resmi digunakan untuk program vaksinasi di Indonesia. Namun ada kriteria tertentu yang tidak bisa diberikan vaksin tersebut.  #TuandanPuan bisa cek kriteria tersebut pada slide berikut ini ya.  #KSP #Vaksin  #V3BG250121b https://t.co/ilPuM48oR5,1/25/2021 8:59,Twitter for Android,0,15,in,,retweet,,0,0,KSPgoid,7.73E+17,1.35E+18,362491044,https://pbs.twimg.com/profile_images/774839374928228352/VfWlm7XY_normal.jpg,65397,1167,465,8/26/2011 9:54,,Nusantara-Milanello,,1
